Date,Day_of_Week,RDR_Trade_Direction,RDR_Confirmation_Candle,RDR_Confirmation_Candle_15min,RDR_Confirmation_Candle_30min,RDR_Box_STD,RDR_Max_EXT_Time,RDR_Max_EXT_Time_15min,RDR_Max_EXT_Time_30min,RDR_Max_RET_Time,RDR_Max_RET_Time_15min,RDR_Max_RET_Time_30min,RDR_M7_Time,RDR_M7_Time_15min,RDR_M7_Time_30min,RDR_RBC_Time,RDR_RBC_Time_15min,RDR_RBC_Time_30min,RDR_M7_Retrace,RDR_Max_Ext_STD,RDR_Max_Ret_STD,RDR_RBC_STD,RDR_Session_True,Confirmation_Size_STD
2010-01-12,Tuesday,Short,10:35:00,10:30:00,10:30:00,1.2727272727272023,14:10:00,14:00:00,14:00:00,11:25:00,11:15:00,11:00:00,11:25:00,11:15:00,11:00:00,10:30:00,10:30:00,10:30:00,-2.3181818181817038,5.545454545454211,-2.3181818181817038,-0.8181818181818006,True,0.7272727272726686
2010-01-13,Wednesday,Short,10:30:00,10:30:00,10:30:00,-0.9705882352941232,10:35:00,10:30:00,10:30:00,13:45:00,13:45:00,13:30:00,10:35:00,10:30:00,10:30:00,10:30:00,10:30:00,10:30:00,0.4264705882353079,1.0735294117647234,-2.000000000000021,-0.014705882352927961,False,1.3823529411764823
2010-01-14,Thursday,Short,10:40:00,10:30:00,10:30:00,-0.6595744680851128,11:10:00,11:00:00,11:00:00,13:50:00,13:45:00,13:30:00,10:45:00,10:45:00,10:30:00,10:40:00,10:30:00,10:30:00,0.23404255319148873,1.1276595744680902,-1.3191489361702256,-0.5319148936170226,False,0.5106382978723307
2010-01-15,Friday,Short,12:10:00,12:00:00,12:00:00,-0.9552238805970134,13:40:00,13:30:00,13:30:00,12:35:00,12:30:00,12:30:00,12:35:00,12:30:00,12:30:00,10:45:00,10:45:00,10:30:00,-0.10447761194030927,1.1791044776119255,-0.10447761194030927,-0.4776119402985173,True,0.23880597014924804
2010-01-18,Monday,Short,12:15:00,12:15:00,12:00:00,0.7307692307692476,13:05:00,13:00:00,13:00:00,12:50:00,12:45:00,12:30:00,12:50:00,12:45:00,12:30:00,10:30:00,10:30:00,10:30:00,-0.3461538461538167,0.6153846153846785,-0.3461538461538167,-0.6538461538461287,True,0.2692307692308071
2010-01-19,Tuesday,Long,12:45:00,12:45:00,12:30:00,0.16393442622949903,15:25:00,15:15:00,15:00:00,13:25:00,13:15:00,13:00:00,13:25:00,13:15:00,13:00:00,10:30:00,10:30:00,10:30:00,0.34426229508195727,2.032786885245895,0.34426229508195727,-0.836065573770501,True,0.5901639344262292
2010-01-20,Wednesday,Short,15:30:00,15:30:00,15:30:00,-0.7894736842105136,15:35:00,15:30:00,15:30:00,15:35:00,15:30:00,15:30:00,15:35:00,15:30:00,15:30:00,14:20:00,14:15:00,14:00:00,-0.013157894736848749,0.11842105263158263,-0.013157894736848749,-0.934210526315775,True,0.1578947368421102
2010-01-21,Thursday,Short,10:30:00,10:30:00,10:30:00,-0.5614035087719246,14:10:00,14:00:00,14:00:00,11:00:00,11:00:00,11:00:00,11:00:00,11:00:00,11:00:00,10:30:00,10:30:00,10:30:00,-0.22807017543859123,3.4736842105263643,-0.22807017543859123,-0.35087719298246534,True,0.8596491228070189
2010-01-22,Friday,Short,14:25:00,14:15:00,14:00:00,-0.7325581395348955,15:55:00,15:45:00,15:30:00,14:30:00,14:30:00,14:30:00,14:30:00,14:30:00,14:30:00,11:35:00,11:30:00,11:30:00,0.19767441860465326,0.7093023255813952,0.19767441860465326,-1.0465116279069842,True,0.3488372093023225
2010-01-25,Monday,Long,13:00:00,13:00:00,13:00:00,0.46428571428573334,13:25:00,13:15:00,13:00:00,14:15:00,14:15:00,14:00:00,13:15:00,13:15:00,13:00:00,11:45:00,11:45:00,11:30:00,-0.053571428571406364,0.8214285714286031,-0.3035714285714127,-1.071428571428584,True,0.4107142857143016
2010-01-26,Tuesday,Long,11:50:00,11:45:00,11:30:00,0.7428571428571341,11:55:00,11:45:00,11:30:00,15:55:00,15:45:00,15:30:00,11:55:00,11:45:00,11:30:00,10:30:00,10:30:00,10:30:00,0.09999999999998985,0.4714285714285671,-0.4428571428571443,-0.4285714285714228,True,0.4714285714285671
2010-01-27,Wednesday,Short,10:30:00,10:30:00,10:30:00,0.0,13:25:00,13:15:00,13:00:00,11:10:00,11:00:00,11:00:00,11:10:00,11:00:00,11:00:00,10:30:00,10:30:00,10:30:00,-1.3076923076923035,3.1346153846153997,-1.3076923076923035,-0.8653846153846275,False,0.46153846153845524
2010-01-28,Thursday,Short,11:25:00,11:15:00,11:00:00,-0.8545454545454569,12:45:00,12:45:00,12:30:00,15:35:00,15:30:00,15:30:00,11:55:00,11:45:00,11:30:00,10:40:00,10:30:00,10:30:00,-0.3454545454545431,1.0,-0.9636363636363707,-1.1818181818181723,True,0.4727272727272845
2010-01-29,Friday,Short,11:55:00,11:45:00,11:30:00,0.07246376811593815,14:20:00,14:15:00,14:00:00,13:05:00,13:00:00,13:00:00,13:05:00,13:00:00,13:00:00,10:35:00,10:30:00,10:30:00,0.15942028985507217,1.9275362318840619,0.15942028985507217,-0.9710144927536288,True,0.6956521739130516
2010-02-01,Monday,Long,13:05:00,13:00:00,13:00:00,0.39285714285713924,15:15:00,15:15:00,15:00:00,13:15:00,13:15:00,13:00:00,13:15:00,13:15:00,13:00:00,11:00:00,11:00:00,11:00:00,-0.10714285714286077,1.2023809523809366,-0.10714285714286077,-0.5952380952380928,True,0.1785714285714177
2010-02-02,Tuesday,Long,10:35:00,10:30:00,10:30:00,0.9016393442622913,15:15:00,15:15:00,15:00:00,11:05:00,11:00:00,11:00:00,11:05:00,11:00:00,11:00:00,10:30:00,10:30:00,10:30:00,-0.032786885245895146,2.7540983606557514,-0.032786885245895146,-0.18032786885245825,True,0.31147540983608546
2010-02-03,Wednesday,Short,10:35:00,10:30:00,10:30:00,-0.11428571428572937,14:20:00,14:15:00,14:00:00,11:15:00,11:15:00,11:00:00,11:15:00,11:15:00,11:00:00,10:30:00,10:30:00,10:30:00,-2.0571428571428036,1.9142857142856726,-2.0571428571428036,-1.4285714285713937,False,1.3999999999999513
2010-02-04,Thursday,Short,11:00:00,11:00:00,11:00:00,-0.9819819819819856,14:15:00,14:15:00,14:00:00,11:05:00,11:00:00,11:00:00,11:05:00,11:00:00,11:00:00,10:35:00,10:30:00,10:30:00,0.1711711711711692,2.0450450450450424,0.1711711711711692,-0.35135135135135204,True,0.3333333333333376
2010-02-05,Friday,Short,11:25:00,11:15:00,11:00:00,-0.6857142857142683,11:40:00,11:30:00,11:30:00,11:30:00,11:30:00,11:30:00,11:30:00,11:30:00,11:30:00,10:30:00,10:30:00,10:30:00,0.4714285714285671,4.39999999999998,0.4714285714285671,-0.9714285714285772,True,1.1857142857142784
2010-02-08,Monday,Long,10:55:00,10:45:00,10:30:00,-0.21621621621620896,11:00:00,11:00:00,11:00:00,13:45:00,13:45:00,13:30:00,11:00:00,11:00:00,11:00:00,10:30:00,10:30:00,10:30:00,0.5405405405405416,1.7567567567567506,-0.5405405405405416,-0.4054054054054158,True,0.6486486486486268
2010-02-09,Tuesday,Short,11:05:00,11:00:00,11:00:00,0.9310344827586342,11:10:00,11:00:00,11:00:00,12:15:00,12:15:00,12:00:00,11:10:00,11:00:00,11:00:00,10:35:00,10:30:00,10:30:00,0.0689655172413903,0.9137931034482805,-2.655172413793122,-1.1206896551724268,False,0.6206896551724146
2010-02-10,Wednesday,Short,11:15:00,11:15:00,11:00:00,-0.861702127659579,11:20:00,11:15:00,11:00:00,13:25:00,13:15:00,13:00:00,11:20:00,11:15:00,11:00:00,10:40:00,10:30:00,10:30:00,-0.08510638297872179,0.19148936170213537,-2.2659574468085113,-0.3297872340425564,False,0.22340425531915795
2010-02-11,Thursday,Short,10:45:00,10:45:00,10:30:00,-0.3695652173913131,10:55:00,10:45:00,10:30:00,13:30:00,13:30:00,13:30:00,10:50:00,10:45:00,10:30:00,10:30:00,10:30:00,10:30:00,0.673913043478275,1.7826086956522142,-3.2826086956521987,-0.5652173913043358,False,0.9130434782608857
2010-02-12,Friday,Short,10:35:00,10:30:00,10:30:00,-1.3157894736842262,11:00:00,11:00:00,11:00:00,15:55:00,15:45:00,15:30:00,10:45:00,10:45:00,10:30:00,10:30:00,10:30:00,10:30:00,-0.10526315789475456,1.4473684210526414,-2.6315789473684523,-0.7368421052631697,False,0.9210526315789435
2010-02-15,Monday,Long,10:40:00,10:30:00,10:30:00,-0.10000000000004264,10:45:00,10:45:00,10:30:00,12:05:00,12:00:00,12:00:00,10:45:00,10:45:00,10:30:00,10:30:00,10:30:00,10:30:00,-0.10000000000004264,0.2999999999999858,-5.899999999999531,-0.5999999999999716,False,0.2999999999999858
2010-02-16,Tuesday,Long,10:40:00,10:30:00,10:30:00,0.8977272727272845,11:15:00,11:15:00,11:00:00,13:05:00,13:00:00,13:00:00,10:55:00,10:45:00,10:30:00,10:35:00,10:30:00,10:30:00,0.0,0.5568181818181789,-0.0454545454545528,-0.07954545454546336,True,0.15909090909091056
2010-02-17,Wednesday,Short,10:50:00,10:45:00,10:30:00,0.29629629629629434,11:30:00,11:30:00,11:30:00,15:55:00,15:45:00,15:30:00,11:20:00,11:15:00,11:00:00,10:30:00,10:30:00,10:30:00,-0.25925925925926413,0.6666666666666754,-1.2037037037037057,-0.5370370370370302,False,0.3703703703703811
2010-02-18,Thursday,Long,13:20:00,13:15:00,13:00:00,-1.368421052631571,15:50:00,15:45:00,15:30:00,13:25:00,13:15:00,13:00:00,13:25:00,13:15:00,13:00:00,11:00:00,11:00:00,11:00:00,0.7631578947368017,2.394736842105193,0.7631578947368017,-1.526315789473641,True,1.1578947368420698
2010-02-19,Friday,Long,11:35:00,11:30:00,11:30:00,0.3035714285714304,15:55:00,15:45:00,15:30:00,13:50:00,13:45:00,13:30:00,13:50:00,13:45:00,13:30:00,11:30:00,11:30:00,11:30:00,-0.0714285714285823,1.1964285714285696,-0.0714285714285823,-0.3750000000000127,True,0.4285714285714177
2010-02-22,Monday,,,,,,,,,,,,,,,,,,,,,,,
2010-02-23,Tuesday,,,,,,,,,,,,,,,,,,,,,,,
2010-02-24,Wednesday,Long,10:45:00,10:45:00,10:30:00,-0.22222222222222807,11:10:00,11:00:00,11:00:00,12:55:00,12:45:00,12:30:00,10:50:00,10:45:00,10:30:00,10:30:00,10:30:00,10:30:00,0.20370370370370028,1.4629629629629313,0.11111111111111403,-1.6666666666666579,True,0.4814814814814591
2010-02-25,Thursday,Short,11:20:00,11:15:00,11:00:00,1.4285714285713924,11:30:00,11:30:00,11:30:00,15:40:00,15:30:00,15:30:00,11:25:00,11:15:00,11:00:00,10:55:00,10:45:00,10:30:00,1.7857142857142785,2.964285714285696,-1.5,-1.1428571428571646,False,2.3571428571428354
2010-02-26,Friday,Long,13:50:00,13:45:00,13:30:00,0.9801980198019843,13:55:00,13:45:00,13:30:00,14:35:00,14:30:00,14:30:00,13:55:00,13:45:00,13:30:00,12:15:00,12:15:00,12:00:00,-0.04950495049504644,0.20792079207920067,-0.3366336633663383,-0.4059405940594146,True,0.31683168316830845
2010-03-01,Monday,Short,12:50:00,12:45:00,12:30:00,-0.7846153846153809,13:25:00,13:15:00,13:00:00,12:55:00,12:45:00,12:30:00,12:55:00,12:45:00,12:30:00,11:30:00,11:30:00,11:30:00,0.3846153846153897,2.492307692307732,0.3846153846153897,-0.5538461538461602,True,0.41538461538463656
2010-03-02,Tuesday,Long,10:35:00,10:30:00,10:30:00,0.7735849056603693,13:00:00,13:00:00,13:00:00,14:25:00,14:15:00,14:00:00,10:40:00,10:30:00,10:30:00,10:30:00,10:30:00,10:30:00,-0.13207547169812686,2.1886792452830077,-0.3773584905660423,-0.5283018867924538,True,0.2641509433962269
2010-03-03,Wednesday,Long,10:55:00,10:45:00,10:30:00,-0.8999999999999952,11:25:00,11:15:00,11:00:00,13:35:00,13:30:00,13:30:00,11:00:00,11:00:00,11:00:00,10:30:00,10:30:00,10:30:00,0.8000000000000379,3.100000000000052,0.5000000000000236,-2.766666666666687,True,1.633333333333379
2010-03-04,Thursday,Short,10:30:00,10:30:00,10:30:00,-0.25423728813560137,10:40:00,10:30:00,10:30:00,15:45:00,15:45:00,15:30:00,10:40:00,10:30:00,10:30:00,10:30:00,10:30:00,10:30:00,-0.033898305084738824,0.5423728813559416,-0.9491525423728797,-0.11864406779659792,True,0.5593220338982989
2010-03-05,Friday,,,,,,,,,,,,,,,,,,,,,,,
2010-03-08,Monday,Short,11:15:00,11:15:00,11:00:00,-0.4666666666666814,12:00:00,12:00:00,12:00:00,14:25:00,14:15:00,14:00:00,11:20:00,11:15:00,11:00:00,10:30:00,10:30:00,10:30:00,0.5333333333333186,2.1333333333333058,-0.444444444444448,-0.9333333333333312,True,0.8222222222221955
2010-03-09,Tuesday,Long,11:35:00,11:30:00,11:30:00,0.851063829787218,12:00:00,12:00:00,12:00:00,14:10:00,14:00:00,14:00:00,11:45:00,11:45:00,11:30:00,11:05:00,11:00:00,11:00:00,0.12765957446809026,1.1702127659574435,-0.3191489361702256,-0.9361702127659549,True,0.638297872340421
2010-03-10,Wednesday,Long,10:30:00,10:30:00,10:30:00,0.4117647058823087,11:00:00,11:00:00,11:00:00,12:15:00,12:15:00,12:00:00,10:40:00,10:30:00,10:30:00,10:30:00,10:30:00,10:30:00,2.294117647058804,9.176470588235215,-3.8823529411764115,-0.5882352941176077,False,4.117647058823505
2010-03-11,Thursday,Long,15:15:00,15:15:00,15:00:00,0.0,15:55:00,15:45:00,15:30:00,15:20:00,15:15:00,15:00:00,15:20:00,15:15:00,15:00:00,11:30:00,11:30:00,11:30:00,0.23999999999998067,0.4399999999999977,0.23999999999998067,-0.6800000000000068,True,0.3599999999999852
2010-03-12,Friday,Short,11:45:00,11:45:00,11:30:00,-0.49999999999998984,13:50:00,13:45:00,13:30:00,11:50:00,11:45:00,11:30:00,11:50:00,11:45:00,11:30:00,10:40:00,10:30:00,10:30:00,0.4,1.9571428571428557,0.4,-0.7857142857142785,True,0.6285714285714228
2010-03-15,Monday,Short,10:45:00,10:45:00,10:30:00,-0.8513513513513511,12:00:00,12:00:00,12:00:00,15:45:00,15:45:00,15:30:00,11:00:00,11:00:00,11:00:00,10:35:00,10:30:00,10:30:00,-0.0675675675675642,0.6891891891892009,-0.45945945945946726,-0.4324324324324262,True,0.2972972972972978
2010-03-16,Tuesday,Long,10:55:00,10:45:00,10:30:00,0.6249999999999889,11:45:00,11:45:00,11:30:00,12:40:00,12:30:00,12:30:00,11:00:00,11:00:00,11:00:00,10:40:00,10:30:00,10:30:00,0.8958333333333401,1.7708333333333068,0.31250000000000927,-0.2708333333333216,True,1.0833333333333162
2010-03-17,Wednesday,Short,10:30:00,10:30:00,10:30:00,-0.8333333333333334,11:00:00,11:00:00,11:00:00,14:25:00,14:15:00,14:00:00,10:40:00,10:30:00,10:30:00,10:30:00,10:30:00,10:30:00,0.16666666666666666,3.8888888888887574,-3.3888888888887574,-1.1111111111110847,False,1.1666666666665877
2010-03-18,Thursday,Short,10:35:00,10:30:00,10:30:00,0.6428571428571646,12:35:00,12:30:00,12:30:00,13:40:00,13:30:00,13:30:00,11:05:00,11:00:00,11:00:00,10:30:00,10:30:00,10:30:00,-0.3571428571428354,5.285714285714228,-1.2142857142857215,-0.21428571428572155,True,2.2142857142857215
2010-03-19,Friday,Short,10:45:00,10:45:00,10:30:00,-0.9274193548387066,12:15:00,12:15:00,12:00:00,14:25:00,14:15:00,14:00:00,10:50:00,10:45:00,10:30:00,10:35:00,10:30:00,10:30:00,0.08870967741935475,0.7661290322580699,-0.032258064516122745,-0.13709677419355032,True,0.12096774193548895
2010-03-22,Monday,Long,10:40:00,10:30:00,10:30:00,1.0377358490565962,14:45:00,14:45:00,14:30:00,10:45:00,10:45:00,10:30:00,10:45:00,10:45:00,10:30:00,10:30:00,10:30:00,10:30:00,0.20754716981131924,3.8867924528301847,0.20754716981131924,-0.20754716981131924,True,0.3207547169811346
2010-03-23,Tuesday,,,,,,,,,,,,,,,,,,,,,,,
2010-03-24,Wednesday,Long,10:35:00,10:30:00,10:30:00,-0.057142857142887304,11:00:00,11:00:00,11:00:00,11:15:00,11:15:00,11:00:00,10:45:00,10:45:00,10:30:00,10:30:00,10:30:00,10:30:00,-0.37142857142856445,0.7428571428571695,-1.2000000000000244,-2.4000000000000488,True,0.8285714285714599
2010-03-25,Thursday,Long,12:50:00,12:45:00,12:30:00,-0.7962962962962997,12:55:00,12:45:00,12:30:00,15:40:00,15:30:00,15:30:00,12:55:00,12:45:00,12:30:00,10:30:00,10:30:00,10:30:00,0.16666666666667104,0.3518518518518436,-1.9629629629629444,-1.370370370370345,False,0.37037037037037135
2010-03-26,Friday,,,,,,,,,,,,,,,,,,,,,,,
2010-03-29,Monday,Long,10:50:00,10:45:00,10:30:00,1.1125000000000047,11:10:00,11:00:00,11:00:00,14:25:00,14:15:00,14:00:00,10:55:00,10:45:00,10:30:00,10:30:00,10:30:00,10:30:00,0.1500000000000062,0.762500000000002,-0.2749999999999996,-0.3625000000000091,True,0.36249999999999133
2010-03-30,Tuesday,Short,11:10:00,11:00:00,11:00:00,0.2564102564102779,11:25:00,11:15:00,11:00:00,15:15:00,15:15:00,15:00:00,11:15:00,11:15:00,11:00:00,10:40:00,10:30:00,10:30:00,-0.07692307692307973,0.9743589743589978,-1.0769230769230433,-1.2820512820512802,True,0.4871794871795171
2010-03-31,Wednesday,Short,10:40:00,10:30:00,10:30:00,0.07692307692311896,10:55:00,10:45:00,10:30:00,14:25:00,14:15:00,14:00:00,10:45:00,10:45:00,10:30:00,10:35:00,10:30:00,10:30:00,1.1538461538461833,3.346153846153981,-2.3846153846154308,-0.9615384615384952,False,1.653846153846238
2010-04-01,Thursday,,,,,,,,,,,,,,,,,,,,,,,
2010-04-05,Monday,Long,10:35:00,10:30:00,10:30:00,0.6964285714285696,11:15:00,11:15:00,11:00:00,10:55:00,10:45:00,10:30:00,10:55:00,10:45:00,10:30:00,10:30:00,10:30:00,10:30:00,0.25,1.3035714285714304,0.25,-0.17857142857144306,True,0.571428571428557
2010-04-06,Tuesday,Short,12:40:00,12:30:00,12:30:00,0.5882352941176495,13:35:00,13:30:00,13:30:00,14:15:00,14:15:00,14:00:00,13:00:00,13:00:00,13:00:00,11:25:00,11:15:00,11:00:00,0.29411764705880383,1.0588235294117525,-0.823529411764701,-1.0588235294117525,True,0.7058823529411543
2010-04-07,Wednesday,Short,10:30:00,10:30:00,10:30:00,-0.3199999999999932,15:15:00,15:15:00,15:00:00,13:25:00,13:15:00,13:00:00,13:25:00,13:15:00,13:00:00,10:30:00,10:30:00,10:30:00,-1.4399999999999977,3.8799999999999955,-1.4399999999999977,-0.4399999999999977,True,1.2399999999999523
2010-04-08,Thursday,Long,11:50:00,11:45:00,11:30:00,0.5820895522388053,13:30:00,13:30:00,13:30:00,14:10:00,14:00:00,14:00:00,12:30:00,12:30:00,12:30:00,11:25:00,11:15:00,11:00:00,0.1791044776119254,1.0149253731343149,-0.11940298507462402,-0.6865671641791146,True,0.358208955223872
2010-04-09,Friday,Short,10:30:00,10:30:00,10:30:00,-0.520833333333329,13:00:00,13:00:00,13:00:00,10:45:00,10:45:00,10:30:00,10:45:00,10:45:00,10:30:00,10:30:00,10:30:00,10:30:00,0.1250000000000037,2.8749999999999667,0.1250000000000037,-0.2500000000000074,True,0.7291666666666488
2010-04-12,Monday,Long,11:00:00,11:00:00,11:00:00,1.5000000000000198,11:05:00,11:00:00,11:00:00,14:20:00,14:15:00,14:00:00,11:05:00,11:00:00,11:00:00,10:35:00,10:30:00,10:30:00,0.6111111111111089,0.9166666666666634,-2.8333333333333663,-0.6388888888889009,False,0.6944444444444455
2010-04-13,Tuesday,Long,13:30:00,13:30:00,13:30:00,-1.2000000000000033,14:00:00,14:00:00,14:00:00,14:05:00,14:00:00,14:00:00,13:40:00,13:30:00,13:30:00,10:35:00,10:30:00,10:30:00,0.20000000000000334,0.776470588235312,-0.01176470588234232,-1.176470588235302,True,0.3764705882353053
2010-04-14,Wednesday,Long,10:35:00,10:30:00,10:30:00,-0.8478260869565345,12:20:00,12:15:00,12:00:00,10:50:00,10:45:00,10:30:00,10:50:00,10:45:00,10:30:00,10:30:00,10:30:00,10:30:00,0.021739130434794026,3.2391304347826724,0.021739130434794026,-0.7826086956521833,True,1.0000000000000309
2010-04-15,Thursday,Short,10:45:00,10:45:00,10:30:00,-0.8846153846153825,11:55:00,11:45:00,11:30:00,14:25:00,14:15:00,14:00:00,11:00:00,11:00:00,11:00:00,10:35:00,10:30:00,10:30:00,0.23076923076923497,2.2692307692307376,-0.03846153846155738,-0.26923076923079237,True,1.4230769230768578
2010-04-16,Friday,Short,10:50:00,10:45:00,10:30:00,0.6379310344827438,11:15:00,11:15:00,11:00:00,11:40:00,11:30:00,11:30:00,10:55:00,10:45:00,10:30:00,10:30:00,10:30:00,10:30:00,0.7241379310344879,2.275862068965537,0.22413793103450008,-1.1034482758620732,True,1.8448275862069148
2010-04-19,Monday,,,,,,,,,,,,,,,,,,,,,,,
2010-04-20,Tuesday,Long,10:50:00,10:45:00,10:30:00,0.7906976744186262,11:05:00,11:00:00,11:00:00,14:25:00,14:15:00,14:00:00,10:55:00,10:45:00,10:30:00,10:30:00,10:30:00,10:30:00,0.30232558139534343,1.0232558139535006,-0.8372093023255944,-0.7209302325581572,True,0.4883720930232827
2010-04-21,Wednesday,Short,10:30:00,10:30:00,10:30:00,0.49999999999998307,11:30:00,11:30:00,11:30:00,12:35:00,12:30:00,12:30:00,10:45:00,10:45:00,10:30:00,10:30:00,10:30:00,10:30:00,0.7857142857142785,2.404761904761873,-0.8571428571428523,-0.6190476190476287,True,2.5476190476190212
2010-04-22,Thursday,Long,10:45:00,10:45:00,10:30:00,-0.3913043478260641,13:55:00,13:45:00,13:30:00,10:50:00,10:45:00,10:30:00,10:50:00,10:45:00,10:30:00,10:40:00,10:30:00,10:30:00,-0.13043478260869834,3.326086956521684,-0.13043478260869834,-0.7608695652173967,True,1.0652173913043184
2010-04-23,Friday,Long,11:10:00,11:00:00,11:00:00,0.6722689075630242,14:10:00,14:00:00,14:00:00,12:50:00,12:45:00,12:30:00,12:50:00,12:45:00,12:30:00,10:35:00,10:30:00,10:30:00,0.04201680672268677,0.8151260504201687,0.04201680672268677,-0.3193277310924338,True,0.2689075630252168
2010-04-26,Monday,Short,11:50:00,11:45:00,11:30:00,-0.6406250000000163,13:45:00,13:45:00,13:30:00,13:20:00,13:15:00,13:00:00,13:20:00,13:15:00,13:00:00,10:55:00,10:45:00,10:30:00,0.06249999999998751,1.0624999999999876,0.06249999999998751,-0.6718750000000101,True,0.31249999999998196
2010-04-27,Tuesday,Long,10:35:00,10:30:00,10:30:00,0.0,10:45:00,10:45:00,10:30:00,15:50:00,15:45:00,15:30:00,10:40:00,10:30:00,10:30:00,10:30:00,10:30:00,10:30:00,2.0,3.894736842105283,-9.473684210526415,-1.0,False,2.105263157894717
2010-04-28,Wednesday,Long,11:00:00,11:00:00,11:00:00,-0.9589041095890389,14:25:00,14:15:00,14:00:00,11:35:00,11:30:00,11:30:00,11:35:00,11:30:00,11:30:00,10:35:00,10:30:00,10:30:00,-0.9452054794520649,0.8630136986301623,-0.9452054794520649,-1.2602739726027596,True,0.3150684931506948
2010-04-29,Thursday,Long,10:55:00,10:45:00,10:30:00,1.2758620689655122,11:00:00,11:00:00,11:00:00,12:25:00,12:15:00,12:00:00,11:00:00,11:00:00,11:00:00,10:30:00,10:30:00,10:30:00,0.0862068965517195,0.3103448275861951,-0.7758620689655245,-0.4482758620689757,True,0.258620689655183
2010-04-30,Friday,Long,14:10:00,14:00:00,14:00:00,-0.6233766233766318,14:15:00,14:15:00,14:00:00,14:35:00,14:30:00,14:30:00,14:15:00,14:15:00,14:00:00,13:05:00,13:00:00,13:00:00,0.2857142857142857,0.6493506493506527,-0.07792207792208128,-0.974025974025979,True,0.33766233766234605
2010-05-03,Monday,Long,12:20:00,12:15:00,12:00:00,1.1269841269841478,12:30:00,12:30:00,12:30:00,14:10:00,14:00:00,14:00:00,12:30:00,12:30:00,12:30:00,10:50:00,10:45:00,10:30:00,0.15873015873015087,0.539682539682549,-1.3492063492063724,-1.1269841269841478,True,0.3968253968253997
2010-05-04,Tuesday,Short,10:30:00,10:30:00,10:30:00,-2.0882352941176494,15:55:00,15:45:00,15:30:00,10:35:00,10:30:00,10:30:00,10:35:00,10:30:00,10:30:00,10:30:00,10:30:00,10:30:00,0.5294117647058553,3.64705882352936,0.5294117647058553,-0.26470588235294856,True,0.7058823529411543
2010-05-05,Wednesday,Long,10:45:00,10:45:00,10:30:00,0.36559139784945366,12:00:00,12:00:00,12:00:00,15:35:00,15:30:00,15:30:00,11:00:00,11:00:00,11:00:00,10:30:00,10:30:00,10:30:00,-0.2688172043010774,1.344086021505387,-0.8602150537634446,-0.935483870967739,True,0.5161290322580729
2010-05-06,Thursday,Short,10:50:00,10:45:00,10:30:00,0.562499999999987,14:45:00,14:45:00,14:30:00,12:10:00,12:00:00,12:00:00,12:10:00,12:00:00,12:00:00,10:35:00,10:30:00,10:30:00,-0.4166666666666691,9.604166666666586,-0.4166666666666691,-0.5416666666666728,True,0.666666666666647
2010-05-07,Friday,,,,,,,,,,,,,,,,,,,,,,,
2010-05-10,Monday,Short,10:40:00,10:30:00,10:30:00,-0.7363636363636422,13:10:00,13:00:00,13:00:00,15:55:00,15:45:00,15:30:00,12:15:00,12:15:00,12:00:00,10:30:00,10:30:00,10:30:00,-0.4909090909090862,0.4909090909090991,-0.8818181818181854,-0.42727272727272847,True,0.2545454545454569
2010-05-11,Tuesday,Long,11:10:00,11:00:00,11:00:00,0.7125000000000118,11:15:00,11:15:00,11:00:00,15:20:00,15:15:00,15:00:00,11:15:00,11:15:00,11:00:00,10:50:00,10:45:00,10:30:00,-0.08750000000000954,0.25000000000000444,-2.1375000000000175,-0.762500000000002,False,0.25000000000000444
2010-05-12,Wednesday,Short,11:15:00,11:15:00,11:00:00,0.46341463414633977,13:40:00,13:30:00,13:30:00,13:05:00,13:00:00,13:00:00,13:05:00,13:00:00,13:00:00,10:30:00,10:30:00,10:30:00,0.1463414634146409,3.1707317073170924,0.1463414634146409,-2.3170731707317334,True,1.8048780487804903
2010-05-13,Thursday,Long,10:35:00,10:30:00,10:30:00,-0.6999999999999857,13:20:00,13:15:00,13:00:00,11:00:00,11:00:00,11:00:00,11:00:00,11:00:00,11:00:00,10:30:00,10:30:00,10:30:00,-1.3333333333333175,7.466666666666768,-1.3333333333333175,-0.5999999999999811,True,0.933333333333346
2010-05-14,Friday,Short,11:05:00,11:00:00,11:00:00,-0.5932203389830378,14:10:00,14:00:00,14:00:00,11:15:00,11:15:00,11:00:00,11:15:00,11:15:00,11:00:00,10:30:00,10:30:00,10:30:00,0.40677966101693813,3.3389830508474363,0.40677966101693813,-0.5932203389830378,True,0.881355932203378
2010-05-17,Monday,Short,10:50:00,10:45:00,10:30:00,-0.5617977528089884,12:00:00,12:00:00,12:00:00,11:05:00,11:00:00,11:00:00,11:05:00,11:00:00,11:00:00,10:30:00,10:30:00,10:30:00,0.13483146067416232,1.573033707865174,0.13483146067416232,-0.32584269662920434,True,0.3033707865168493
2010-05-18,Tuesday,Short,10:40:00,10:30:00,10:30:00,-0.9399999999999977,14:20:00,14:15:00,14:00:00,11:30:00,11:30:00,11:30:00,11:30:00,11:30:00,11:30:00,10:30:00,10:30:00,10:30:00,0.0,4.840000000000003,0.0,-0.09999999999999432,True,0.6200000000000045
